34.31,2.47,2.48,3.00,0.00,-10.11,-6.59
34.41,2.50,2.53,2.99,0.00,1.44,9.59
34.51,2.50,2.48,2.98,0.00,1.44,-6.31
34.61,2.50,2.53,3.00,0.00,1.48,9.58
34.71,2.52,2.48,3.00,0.00,5.34,-6.62
34.81,2.55,2.53,3.01,0.00,15.17,9.53
34.91,2.48,2.50,3.01,0.00,-6.56,1.46
35.01,2.53,2.53,3.00,0.00,9.51,8.38
35.11,2.48,2.48,3.00,0.00,-6.60,-6.61
35.21,2.53,2.55,3.02,0.00,9.55,17.63
35.31,2.50,2.49,3.00,0.00,1.45,-2.88
35.41,2.50,2.53,2.98,0.00,1.49,8.50
35.51,2.48,2.48,3.00,0.00,-6.68,6.63
35.61,2.50,2.50,3.00,0.00,1.44,1.51
35.71,2.50,2.48,3.00,0.00,0.46,-6.57
35.81,2.50,2.50,3.00,0.00,1.47,0.45
35.91,2.48,2.48,3.03,0.00,-6.65,-6.25
36.01,2.53,2.53,2.99,0.00,9.53,9.54
36.11,2.48,2.48,3.00,0.00,-6.59,-6.64
36.21,2.50,2.51,3.00,0.00,1.49,2.63
36.31,2.50,2.48,3.03,0.00,1.43,-7.47
36.41,2.51,2.53,3.03,0.00,4.85,9.59
36.51,2.49,2.48,3.03,0.00,-2.45,-6.59
36.61,2.48,2.50,3.00,0.00,-6.50,1.46
36.71,2.50,2.48,3.00,0.00,1.43,-6.53
36.81,2.50,2.50,3.00,0.00,1.49,1.50
36.90,2.51,2.50,3.01,0.00,2.13,1.40
37.00,2.50,2.54,3.00,0.00,1.42,14.52
37.10,2.50,2.48,3.03,0.00,1.46,-6.65
37.20,2.48,2.50,3.00,0.00,-6.60,1.54
37.30,2.50,2.48,2.96,0.00,0.47,-6.64
37.40,2.50,2.53,3.02,0.00,0.66,9.49
37.50,2.48,2.49,3.00,0.00,-6.58,-2.84
37.60,2.50,2.50,3.00,0.00,1.46,1.53
37.70,2.49,2.50,3.03,0.00,-3.93,1.50
37.80,2.50,2.53,2.99,0.00,1.46,9.53
37.90,2.48,2.51,3.00,0.00,-6.66,3.13
38.00,2.53,2.54,3.00,0.00,9.56,11.50
38.10,2.52,2.48,3.03,0.00,6.25,-6.67
38.20,2.49,2.50,3.02,0.00,-2.45,1.45
38.30,2.48,2.48,3.00,0.00,-6.62,-7.57
38.40,2.50,2.52,3.00,0.00,1.43,5.23
38.50,2.51,2.50,3.03,0.00,2.22,1.49
38.60,2.50,2.55,2.99,0.00,1.51,17.62
38.70,2.50,2.52,3.00,0.00,1.42,5.55
38.80,2.50,2.53,3.03,0.00,1.41,9.56
38.90,2.50,2.50,3.00,0.00,1.44,1.46
39.00,2.52,2.53,3.00,0.00,7.32,9.50
39.10,2.50,2.50,3.00,0.00,0.53,1.43
39.20,2.53,2.52,3.00,0.00,9.52,5.50
39.30,2.48,2.50,3.00,0.00,-6.61,1.50
39.40,2.52,2.53,3.00,0.00,7.73,9.56
39.50,2.50,2.50,3.03,0.00,1.46,1.43
39.60,2.50,2.53,3.00,0.00,1.43,9.57
39.70,2.50,2.50,3.00,0.00,1.43,1.41
39.80,2.50,2.50,2.99,0.00,1.46,1.49
39.90,2.49,2.50,3.03,0.00,-2.92,1.43
40.00,2.53,2.52,3.03,0.00,9.52,6.05
40.10,2.50,2.48,3.00,0.00,1.52,-7.56
40.20,2.53,2.53,3.03,0.00,9.54,9.47
40.30,2.50,2.53,3.00,0.00,1.46,9.56
40.40,2.53,2.53,3.00,0.00,9.59,9.57
40.50,2.50,2.48,2.98,0.00,1.43,-6.67
40.60,2.50,2.53,3.00,0.00,1.46,9.57
40.70,2.49,2.50,3.02,0.00,-1.75,1.43
40.80,2.51,2.49,3.00,0.00,4.23,-2.06
40.90,2.50,2.52,2.98,0.00,1.49,6.10
41.00,2.53,2.55,3.03,0.00,9.53,17.61
41.10,2.50,2.48,3.02,0.00,1.41,-6.60
41.20,2.50,2.53,3.03,0.00,1.47,9.56
41.30,2.50,2.50,3.03,0.00,1.43,0.67
41.40,2.53,2.50,3.00,0.00,9.56,1.44
41.50,2.48,2.50,3.01,0.00,-6.61,1.46
41.60,2.52,2.50,3.02,0.00,5.49,1.46
41.70,2.53,2.52,3.00,0.00,9.53,6.47
41.80,2.53,2.55,3.00,0.00,9.53,17.11
41.90,2.50,2.53,3.02,0.00,1.46,9.49
42.00,2.50,2.53,3.03,0.00,1.45,9.59
42.10,2.50,2.50,3.00,0.00,1.41,1.16
42.20,2.53,2.50,3.00,0.00,9.62,1.46
42.30,2.47,2.48,3.00,0.00,-9.04,-6.63
42.40,2.52,2.50,3.01,0.00,6.07,1.45
42.50,2.50,2.50,3.03,0.00,1.53,1.50
42.60,2.53,2.55,3.03,0.00,9.60,16.69
42.70,2.50,2.50,3.00,0.00,1.46,1.50
42.80,2.50,2.53,3.00,0.00,1.50,9.56
42.90,2.50,2.49,3.01,0.00,1.51,-3.45
43.00,2.50,2.50,3.00,0.00,1.43,1.53
43.10,2.50,2.50,3.03,0.00,1.41,1.50
43.20,2.53,2.53,3.00,0.00,9.57,9.52
43.30,2.48,2.48,3.02,0.00,-7.55,-6.60
43.40,2.53,2.53,3.00,0.00,9.53,9.61
43.50,2.50,2.53,3.00,0.00,1.42,9.02
43.60,2.52,2.53,3.00,0.00,5.98,9.50
43.69,2.50,2.48,2.99,0.00,1.46,-6.65
43.79,2.50,2.53,3.01,0.00,1.50,9.22
43.89,2.48,2.48,3.00,0.00,-6.67,-6.66
43.99,2.53,2.50,3.03,0.00,9.54,1.43
44.09,2.47,2.50,3.00,0.00,-10.97,1.54
44.19,2.50,2.53,2.95,0.00,0.75,9.55
44.29,2.55,2.49,3.00,0.00,17.67,-3.55
44.39,2.50,2.51,2.98,0.00,1.40,1.92
44.49,2.50,2.53,2.99,0.00,0.57,9.59
44.59,2.50,2.47,2.99,0.00,1.43,-8.11
44.69,2.50,2.50,3.00,0.00,1.47,0.50
44.79,2.48,2.50,2.98,0.00,-6.69,1.45
44.89,2.53,2.53,3.03,0.00,9.52,9.60
44.99,2.53,2.50,3.01,0.00,8.54,1.46
45.09,2.50,2.54,3.00,0.00,1.50,13.10
45.19,2.50,2.50,2.95,0.00,1.48,-0.57
45.29,2.53,2.50,3.03,0.00,9.52,1.50
45.39,2.50,2.48,3.01,0.00,1.46,-6.62
45.49,2.50,2.50,2.98,0.00,1.43,-0.27
45.59,2.50,2.50,3.00,0.00,1.46,1.51
45.69,2.53,2.53,3.00,0.00,9.55,9.52
45.79,2.50,2.48,3.02,0.00,0.42,-6.63
45.89,2.53,2.53,2.99,0.00,8.57,9.55
45.99,2.50,2.48,3.03,0.00,1.46,-6.65
46.09,2.50,2.53,3.00,0.00,1.50,11.32
46.19,2.50,2.48,3.03,0.00,-0.02,-6.61
46.29,2.48,2.50,2.98,0.00,-6.66,1.46
46.39,2.50,2.50,3.00,0.00,1.47,-1.05
46.49,2.48,2.48,3.03,0.00,-6.65,-6.13
46.59,2.50,2.50,3.00,0.00,1.46,1.47
46.69,2.52,2.48,3.00,0.00,4.87,-6.60
46.79,2.53,2.53,3.03,0.00,10.14,9.59
46.89,2.48,2.50,3.00,0.00,-6.67,0.09
46.99,2.53,2.51,3.00,0.00,9.47,1.72
47.09,2.48,2.45,3.02,0.00,-6.66,-14.75
47.19,2.50,2.49,2.99,0.00,1.50,-2.01
47.29,2.50,2.47,3.00,0.00,1.41,-9.41
47.39,2.53,2.50,3.00,0.00,9.60,1.43
47.49,2.51,2.48,3.00,0.00,4.81,-6.61
47.59,2.53,2.53,2.98,0.00,8.50,9.56
47.69,2.50,2.50,3.03,0.00,1.43,0.55
47.79,2.53,2.51,2.98,0.00,9.53,4.81
47.89,2.47,2.45,2.99,0.00,-8.66,-14.72
47.99,2.50,2.48,3.00,0.00,1.49,-6.64
48.09,2.48,2.49,3.00,0.00,-6.71,-4.09
48.19,2.53,2.53,3.00,0.00,9.56,9.51
48.29,2.50,2.48,3.03,0.00,-1.54,-6.59
48.39,2.50,2.50,2.98,0.00,0.40,1.52
48.49,2.48,2.50,3.00,0.00,-7.06,1.49
48.59,2.53,2.53,3.00,0.00,9.55,9.24
48.69,2.48,2.48,2.98,0.00,-6.64,-6.59
48.79,2.50,2.50,2.98,0.00,1.44,1.47
48.89,2.50,2.49,2.99,0.00,1.48,-2.03
48.99,2.50,2.50,3.00,0.00,1.43,1.50
49.09,2.48,2.48,3.03,0.00,-6.67,-6.64
49.19,2.52,2.50,3.00,0.00,6.36,1.43
49.29,2.49,2.50,3.02,0.00,-2.35,1.45
49.39,2.50,2.49,3.00,0.00,1.43,-2.86
49.49,2.50,2.49,3.00,0.00,1.45,-3.56
